episode,round,investment,repay_prop,repayment,tripled_amount,investor_gain,trustee_gain
49,4,15.0,0.0,0.0,45.0,5.0,45.0
49,5,15.0,0.0,0.0,45.0,5.0,45.0
49,6,10.0,0.0,0.0,30.0,10.0,30.0
49,7,10.0,0.0,0.0,30.0,10.0,30.0
49,8,20.0,0.0,0.0,60.0,0.0,60.0
49,9,10.0,0.0,0.0,30.0,10.0,30.0
49,10,20.0,0.0,0.0,60.0,0.0,60.0
50,1,0.0,0.75,0.0,0.0,20.0,0.0
50,2,20.0,0.0,0.0,60.0,0.0,60.0
50,3,20.0,0.0,0.0,60.0,0.0,60.0
50,4,10.0,0.0,0.0,30.0,10.0,30.0
50,5,0.0,0.0,0.0,0.0,20.0,0.0
50,6,0.0,0.0,0.0,0.0,20.0,0.0
50,7,0.0,0.0,0.0,0.0,20.0,0.0
50,8,10.0,0.0,0.0,30.0,10.0,30.0
50,9,0.0,0.0,0.0,0.0,20.0,0.0
50,10,0.0,0.0,0.0,0.0,20.0,0.0
51,1,15.0,0.0,0.0,45.0,5.0,45.0
51,2,20.0,0.0,0.0,60.0,0.0,60.0
51,3,20.0,0.0,0.0,60.0,0.0,60.0
51,4,20.0,0.0,0.0,60.0,0.0,60.0
51,5,15.0,0.0,0.0,45.0,5.0,45.0
51,6,20.0,0.0,0.0,60.0,0.0,60.0
51,7,15.0,0.0,0.0,45.0,5.0,45.0
51,8,20.0,0.0,0.0,60.0,0.0,60.0
51,9,15.0,0.0,0.0,45.0,5.0,45.0
51,10,0.0,0.0,0.0,0.0,20.0,0.0
52,1,5.0,0.0,0.0,15.0,15.0,15.0
52,2,15.0,0.0,0.0,45.0,5.0,45.0
52,3,5.0,0.0,0.0,15.0,15.0,15.0
52,4,0.0,0.0,0.0,0.0,20.0,0.0
52,5,0.0,0.0,0.0,0.0,20.0,0.0
52,6,0.0,0.0,0.0,0.0,20.0,0.0
52,7,0.0,0.0,0.0,0.0,20.0,0.0
52,8,0.0,0.0,0.0,0.0,20.0,0.0
52,9,0.0,0.0,0.0,0.0,20.0,0.0
52,10,0.0,0.0,0.0,0.0,20.0,0.0
53,1,20.0,0.0,0.0,60.0,0.0,60.0
53,2,20.0,0.0,0.0,60.0,0.0,60.0
53,3,20.0,0.0,0.0,60.0,0.0,60.0
53,4,15.0,0.0,0.0,45.0,5.0,45.0
53,5,10.0,0.0,0.0,30.0,10.0,30.0
53,6,5.0,0.0,0.0,15.0,15.0,15.0
53,7,5.0,0.0,0.0,15.0,15.0,15.0
53,8,0.0,0.0,0.0,0.0,20.0,0.0
53,9,0.0,0.0,0.0,0.0,20.0,0.0
53,10,10.0,0.0,0.0,30.0,10.0,30.0
54,1,20.0,0.0,0.0,60.0,0.0,60.0
54,2,15.0,0.5,22.5,45.0,27.5,22.5
54,3,20.0,0.0,0.0,60.0,0.0,60.0
54,4,20.0,0.0,0.0,60.0,0.0,60.0
54,5,20.0,0.0,0.0,60.0,0.0,60.0
54,6,15.0,0.5,22.5,45.0,27.5,22.5
54,7,20.0,0.0,0.0,60.0,0.0,60.0
54,8,20.0,0.0,0.0,60.0,0.0,60.0
54,9,20.0,0.0,0.0,60.0,0.0,60.0
54,10,20.0,0.0,0.0,60.0,0.0,60.0
55,1,10.0,0.0,0.0,30.0,10.0,30.0
55,2,15.0,0.0,0.0,45.0,5.0,45.0
55,3,10.0,0.0,0.0,30.0,10.0,30.0
55,4,5.0,0.0,0.0,15.0,15.0,15.0
55,5,10.0,0.0,0.0,30.0,10.0,30.0
55,6,0.0,0.0,0.0,0.0,20.0,0.0
55,7,15.0,0.0,0.0,45.0,5.0,45.0
55,8,5.0,0.25,3.75,15.0,18.75,11.25
55,9,15.0,0.0,0.0,45.0,5.0,45.0
55,10,20.0,0.0,0.0,60.0,0.0,60.0
56,1,15.0,0.0,0.0,45.0,5.0,45.0
56,2,20.0,0.0,0.0,60.0,0.0,60.0
56,3,10.0,0.0,0.0,30.0,10.0,30.0
56,4,5.0,0.75,11.25,15.0,26.25,3.75
56,5,0.0,0.0,0.0,0.0,20.0,0.0
56,6,0.0,0.0,0.0,0.0,20.0,0.0
56,7,5.0,0.0,0.0,15.0,15.0,15.0
56,8,0.0,0.0,0.0,0.0,20.0,0.0
56,9,5.0,0.0,0.0,15.0,15.0,15.0
56,10,0.0,0.0,0.0,0.0,20.0,0.0
57,1,5.0,0.0,0.0,15.0,15.0,15.0
57,2,10.0,0.0,0.0,30.0,10.0,30.0
57,3,5.0,0.0,0.0,15.0,15.0,15.0
57,4,5.0,0.0,0.0,15.0,15.0,15.0
57,5,0.0,0.25,0.0,0.0,20.0,0.0
57,6,0.0,0.0,0.0,0.0,20.0,0.0
57,7,10.0,0.0,0.0,30.0,10.0,30.0
57,8,0.0,0.0,0.0,0.0,20.0,0.0
57,9,0.0,0.0,0.0,0.0,20.0,0.0
57,10,0.0,0.0,0.0,0.0,20.0,0.0
58,1,15.0,0.0,0.0,45.0,5.0,45.0
58,2,20.0,0.0,0.0,60.0,0.0,60.0
58,3,5.0,0.5,7.5,15.0,22.5,7.5
58,4,10.0,0.0,0.0,30.0,10.0,30.0
58,5,10.0,0.0,0.0,30.0,10.0,30.0
58,6,15.0,0.0,0.0,45.0,5.0,45.0
58,7,20.0,0.0,0.0,60.0,0.0,60.0
58,8,10.0,0.0,0.0,30.0,10.0,30.0
58,9,0.0,0.0,0.0,0.0,20.0,0.0
58,10,0.0,0.0,0.0,0.0,20.0,0.0
59,1,20.0,0.0,0.0,60.0,0.0,60.0
59,2,20.0,0.0,0.0,60.0,0.0,60.0
59,3,20.0,0.0,0.0,60.0,0.0,60.0
59,4,20.0,0.0,0.0,60.0,0.0,60.0
59,5,20.0,0.0,0.0,60.0,0.0,60.0
59,6,20.0,0.0,0.0,60.0,0.0,60.0
59,7,20.0,0.0,0.0,60.0,0.0,60.0
59,8,15.0,0.0,0.0,45.0,5.0,45.0
59,9,20.0,0.0,0.0,60.0,0.0,60.0
59,10,10.0,0.0,0.0,30.0,10.0,30.0
60,1,0.0,0.0,0.0,0.0,20.0,0.0
60,2,15.0,0.0,0.0,45.0,5.0,45.0
60,3,20.0,0.0,0.0,60.0,0.0,60.0
60,4,20.0,0.0,0.0,60.0,0.0,60.0
60,5,20.0,0.0,0.0,60.0,0.0,60.0
60,6,20.0,0.0,0.0,60.0,0.0,60.0
60,7,5.0,0.0,0.0,15.0,15.0,15.0
60,8,5.0,0.0,0.0,15.0,15.0,15.0
60,9,0.0,0.0,0.0,0.0,20.0,0.0
60,10,0.0,0.0,0.0,0.0,20.0,0.0
61,1,10.0,0.0,0.0,30.0,10.0,30.0
61,2,10.0,0.0,0.0,30.0,10.0,30.0
61,3,5.0,0.0,0.0,15.0,15.0,15.0
61,4,5.0,0.0,0.0,15.0,15.0,15.0
61,5,5.0,0.0,0.0,15.0,15.0,15.0
61,6,0.0,0.0,0.0,0.0,20.0,0.0
61,7,5.0,0.0,0.0,15.0,15.0,15.0
61,8,5.0,0.0,0.0,15.0,15.0,15.0
61,9,5.0,0.0,0.0,15.0,15.0,15.0
61,10,10.0,0.0,0.0,30.0,10.0,30.0
62,1,15.0,0.0,0.0,45.0,5.0,45.0
62,2,15.0,0.0,0.0,45.0,5.0,45.0
62,3,10.0,0.0,0.0,30.0,10.0,30.0
62,4,20.0,0.0,0.0,60.0,0.0,60.0
62,5,20.0,0.0,0.0,60.0,0.0,60.0
62,6,10.0,0.0,0.0,30.0,10.0,30.0
62,7,15.0,0.0,0.0,45.0,5.0,45.0
62,8,10.0,0.0,0.0,30.0,10.0,30.0
62,9,20.0,0.0,0.0,60.0,0.0,60.0
62,10,20.0,0.5,30.0,60.0,30.0,30.0
63,1,5.0,0.0,0.0,15.0,15.0,15.0
63,2,20.0,0.0,0.0,60.0,0.0,60.0
63,3,5.0,0.0,0.0,15.0,15.0,15.0
63,4,0.0,0.0,0.0,0.0,20.0,0.0
63,5,0.0,0.0,0.0,0.0,20.0,0.0
63,6,0.0,0.0,0.0,0.0,20.0,0.0
63,7,0.0,0.0,0.0,0.0,20.0,0.0
63,8,0.0,0.0,0.0,0.0,20.0,0.0
63,9,0.0,0.0,0.0,0.0,20.0,0.0
63,10,0.0,0.0,0.0,0.0,20.0,0.0
64,1,0.0,0.0,0.0,0.0,20.0,0.0
64,2,0.0,0.5,0.0,0.0,20.0,0.0
64,3,10.0,0.0,0.0,30.0,10.0,30.0
64,4,0.0,0.0,0.0,0.0,20.0,0.0
64,5,10.0,0.0,0.0,30.0,10.0,30.0
64,6,5.0,0.5,7.5,15.0,22.5,7.5
64,7,10.0,0.0,0.0,30.0,10.0,30.0
64,8,5.0,0.0,0.0,15.0,15.0,15.0
64,9,5.0,0.0,0.0,15.0,15.0,15.0
64,10,5.0,0.0,0.0,15.0,15.0,15.0
65,1,10.0,0.0,0.0,30.0,10.0,30.0
65,2,15.0,0.0,0.0,45.0,5.0,45.0
65,3,20.0,0.0,0.0,60.0,0.0,60.0
65,4,10.0,0.0,0.0,30.0,10.0,30.0
65,5,20.0,0.0,0.0,60.0,0.0,60.0
65,6,20.0,0.0,0.0,60.0,0.0,60.0
65,7,5.0,0.0,0.0,15.0,15.0,15.0
65,8,0.0,0.0,0.0,0.0,20.0,0.0
65,9,0.0,0.0,0.0,0.0,20.0,0.0
65,10,0.0,0.0,0.0,0.0,20.0,0.0
66,1,20.0,0.0,0.0,60.0,0.0,60.0
66,2,5.0,0.0,0.0,15.0,15.0,15.0
66,3,20.0,0.0,0.0,60.0,0.0,60.0
66,4,15.0,0.0,0.0,45.0,5.0,45.0
66,5,5.0,0.0,0.0,15.0,15.0,15.0
66,6,0.0,0.0,0.0,0.0,20.0,0.0
66,7,0.0,0.0,0.0,0.0,20.0,0.0
66,8,0.0,0.0,0.0,0.0,20.0,0.0
66,9,0.0,0.0,0.0,0.0,20.0,0.0
66,10,0.0,0.0,0.0,0.0,20.0,0.0
67,1,20.0,0.0,0.0,60.0,0.0,60.0
67,2,20.0,0.75,45.0,60.0,45.0,15.0
67,3,20.0,0.0,0.0,60.0,0.0,60.0
67,4,5.0,0.0,0.0,15.0,15.0,15.0
67,5,5.0,0.0,0.0,15.0,15.0,15.0
67,6,0.0,0.0,0.0,0.0,20.0,0.0
67,7,10.0,0.0,0.0,30.0,10.0,30.0
67,8,0.0,0.0,0.0,0.0,20.0,0.0
67,9,0.0,0.0,0.0,0.0,20.0,0.0
67,10,0.0,0.0,0.0,0.0,20.0,0.0
68,1,5.0,0.0,0.0,15.0,15.0,15.0
68,2,5.0,0.0,0.0,15.0,15.0,15.0
68,3,15.0,0.0,0.0,45.0,5.0,45.0
68,4,10.0,0.0,0.0,30.0,10.0,30.0
68,5,0.0,0.0,0.0,0.0,20.0,0.0
68,6,0.0,0.0,0.0,0.0,20.0,0.0
68,7,0.0,0.0,0.0,0.0,20.0,0.0
68,8,0.0,0.0,0.0,0.0,20.0,0.0
68,9,0.0,0.5,0.0,0.0,20.0,0.0
68,10,0.0,0.0,0.0,0.0,20.0,0.0
69,1,5.0,0.5,7.5,15.0,22.5,7.5
69,2,5.0,0.0,0.0,15.0,15.0,15.0
69,3,5.0,0.0,0.0,15.0,15.0,15.0
69,4,10.0,0.0,0.0,30.0,10.0,30.0
69,5,10.0,0.0,0.0,30.0,10.0,30.0
69,6,5.0,0.0,0.0,15.0,15.0,15.0
69,7,20.0,0.0,0.0,60.0,0.0,60.0
69,8,20.0,0.0,0.0,60.0,0.0,60.0
69,9,20.0,0.0,0.0,60.0,0.0,60.0
69,10,20.0,0.0,0.0,60.0,0.0,60.0
70,1,20.0,0.0,0.0,60.0,0.0,60.0
70,2,0.0,0.0,0.0,0.0,20.0,0.0
70,3,15.0,0.0,0.0,45.0,5.0,45.0
70,4,5.0,0.0,0.0,15.0,15.0,15.0
70,5,5.0,0.0,0.0,15.0,15.0,15.0
70,6,0.0,0.0,0.0,0.0,20.0,0.0
70,7,5.0,0.0,0.0,15.0,15.0,15.0
70,8,0.0,0.0,0.0,0.0,20.0,0.0
70,9,0.0,0.0,0.0,0.0,20.0,0.0
70,10,0.0,0.0,0.0,0.0,20.0,0.0
71,1,20.0,0.0,0.0,60.0,0.0,60.0
71,2,20.0,0.0,0.0,60.0,0.0,60.0
71,3,20.0,0.0,0.0,60.0,0.0,60.0
71,4,20.0,0.0,0.0,60.0,0.0,60.0
71,5,20.0,0.75,45.0,60.0,45.0,15.0
71,6,20.0,0.0,0.0,60.0,0.0,60.0
71,7,20.0,0.0,0.0,60.0,0.0,60.0
71,8,20.0,0.0,0.0,60.0,0.0,60.0
71,9,20.0,0.0,0.0,60.0,0.0,60.0
71,10,20.0,0.0,0.0,60.0,0.0,60.0
72,1,0.0,0.0,0.0,0.0,20.0,0.0
72,2,10.0,0.0,0.0,30.0,10.0,30.0
72,3,5.0,0.0,0.0,15.0,15.0,15.0
72,4,5.0,0.0,0.0,15.0,15.0,15.0
72,5,0.0,0.0,0.0,0.0,20.0,0.0
72,6,5.0,0.0,0.0,15.0,15.0,15.0
72,7,15.0,0.0,0.0,45.0,5.0,45.0
72,8,5.0,0.0,0.0,15.0,15.0,15.0
72,9,10.0,0.0,0.0,30.0,10.0,30.0
72,10,5.0,0.0,0.0,15.0,15.0,15.0
73,1,15.0,0.0,0.0,45.0,5.0,45.0
73,2,15.0,0.0,0.0,45.0,5.0,45.0
73,3,20.0,0.0,0.0,60.0,0.0,60.0
73,4,20.0,0.0,0.0,60.0,0.0,60.0
73,5,20.0,0.0,0.0,60.0,0.0,60.0
73,6,20.0,1.0,60.0,60.0,60.0,0.0
73,7,20.0,0.0,0.0,60.0,0.0,60.0
73,8,20.0,0.0,0.0,60.0,0.0,60.0
73,9,15.0,0.0,0.0,45.0,5.0,45.0
73,10,20.0,0.0,0.0,60.0,0.0,60.0
74,1,5.0,0.0,0.0,15.0,15.0,15.0
74,2,15.0,0.0,0.0,45.0,5.0,45.0
74,3,20.0,0.0,0.0,60.0,0.0,60.0
74,4,10.0,0.0,0.0,30.0,10.0,30.0
74,5,0.0,0.0,0.0,0.0,20.0,0.0
74,6,20.0,0.0,0.0,60.0,0.0,60.0
74,7,20.0,0.0,0.0,60.0,0.0,60.0
74,8,5.0,0.0,0.0,15.0,15.0,15.0
74,9,20.0,0.0,0.0,60.0,0.0,60.0
74,10,15.0,0.0,0.0,45.0,5.0,45.0
75,1,5.0,0.0,0.0,15.0,15.0,15.0
75,2,20.0,0.0,0.0,60.0,0.0,60.0
75,3,20.0,0.0,0.0,60.0,0.0,60.0
75,4,20.0,0.0,0.0,60.0,0.0,60.0
75,5,10.0,0.0,0.0,30.0,10.0,30.0
75,6,20.0,0.0,0.0,60.0,0.0,60.0
75,7,15.0,0.0,0.0,45.0,5.0,45.0
75,8,10.0,0.0,0.0,30.0,10.0,30.0
75,9,15.0,0.0,0.0,45.0,5.0,45.0
75,10,15.0,0.0,0.0,45.0,5.0,45.0
76,1,5.0,0.75,11.25,15.0,26.25,3.75
76,2,5.0,0.0,0.0,15.0,15.0,15.0
76,3,20.0,0.0,0.0,60.0,0.0,60.0
76,4,20.0,0.0,0.0,60.0,0.0,60.0
76,5,10.0,0.0,0.0,30.0,10.0,30.0
76,6,15.0,0.0,0.0,45.0,5.0,45.0
76,7,0.0,0.0,0.0,0.0,20.0,0.0
76,8,10.0,0.0,0.0,30.0,10.0,30.0
76,9,10.0,0.0,0.0,30.0,10.0,30.0
76,10,5.0,0.0,0.0,15.0,15.0,15.0
77,1,5.0,0.0,0.0,15.0,15.0,15.0
77,2,15.0,0.0,0.0,45.0,5.0,45.0
77,3,10.0,0.75,22.5,30.0,32.5,7.5
77,4,15.0,0.0,0.0,45.0,5.0,45.0
77,5,10.0,0.0,0.0,30.0,10.0,30.0
77,6,5.0,0.0,0.0,15.0,15.0,15.0
77,7,10.0,0.0,0.0,30.0,10.0,30.0
77,8,0.0,0.0,0.0,0.0,20.0,0.0
77,9,5.0,0.0,0.0,15.0,15.0,15.0
77,10,5.0,0.0,0.0,15.0,15.0,15.0
78,1,5.0,1.0,15.0,15.0,30.0,0.0
78,2,0.0,0.0,0.0,0.0,20.0,0.0
78,3,15.0,0.0,0.0,45.0,5.0,45.0
78,4,0.0,0.0,0.0,0.0,20.0,0.0
78,5,5.0,0.0,0.0,15.0,15.0,15.0
78,6,5.0,0.0,0.0,15.0,15.0,15.0
78,7,20.0,0.0,0.0,60.0,0.0,60.0
78,8,10.0,0.0,0.0,30.0,10.0,30.0
78,9,10.0,0.0,0.0,30.0,10.0,30.0
78,10,5.0,0.0,0.0,15.0,15.0,15.0
79,1,20.0,0.0,0.0,60.0,0.0,60.0
79,2,15.0,0.0,0.0,45.0,5.0,45.0
79,3,5.0,0.0,0.0,15.0,15.0,15.0
79,4,15.0,0.0,0.0,45.0,5.0,45.0
79,5,15.0,0.0,0.0,45.0,5.0,45.0
79,6,10.0,0.0,0.0,30.0,10.0,30.0
79,7,0.0,0.0,0.0,0.0,20.0,0.0
79,8,0.0,0.0,0.0,0.0,20.0,0.0
79,9,0.0,0.0,0.0,0.0,20.0,0.0
79,10,10.0,0.25,7.5,30.0,17.5,22.5
80,1,20.0,0.0,0.0,60.0,0.0,60.0
80,2,20.0,0.0,0.0,60.0,0.0,60.0
80,3,10.0,0.5,15.0,30.0,25.0,15.0
80,4,20.0,0.0,0.0,60.0,0.0,60.0
80,5,20.0,0.0,0.0,60.0,0.0,60.0
80,6,5.0,0.0,0.0,15.0,15.0,15.0
80,7,5.0,0.0,0.0,15.0,15.0,15.0
80,8,0.0,0.0,0.0,0.0,20.0,0.0
80,9,5.0,0.0,0.0,15.0,15.0,15.0
80,10,10.0,0.5,15.0,30.0,25.0,15.0
81,1,5.0,0.0,0.0,15.0,15.0,15.0
81,2,10.0,0.0,0.0,30.0,10.0,30.0
81,3,20.0,0.0,0.0,60.0,0.0,60.0
81,4,0.0,0.0,0.0,0.0,20.0,0.0
81,5,0.0,0.0,0.0,0.0,20.0,0.0
81,6,0.0,0.5,0.0,0.0,20.0,0.0
81,7,0.0,0.0,0.0,0.0,20.0,0.0
81,8,0.0,0.0,0.0,0.0,20.0,0.0
81,9,0.0,0.0,0.0,0.0,20.0,0.0
81,10,0.0,0.75,0.0,0.0,20.0,0.0
82,1,10.0,0.0,0.0,30.0,10.0,30.0
82,2,15.0,0.0,0.0,45.0,5.0,45.0
82,3,10.0,0.0,0.0,30.0,10.0,30.0
82,4,20.0,0.0,0.0,60.0,0.0,60.0
82,5,15.0,0.0,0.0,45.0,5.0,45.0
82,6,5.0,0.0,0.0,15.0,15.0,15.0
82,7,0.0,0.0,0.0,0.0,20.0,0.0
82,8,0.0,0.0,0.0,0.0,20.0,0.0
82,9,10.0,0.0,0.0,30.0,10.0,30.0
82,10,0.0,0.0,0.0,0.0,20.0,0.0
83,1,20.0,0.0,0.0,60.0,0.0,60.0
83,2,20.0,0.0,0.0,60.0,0.0,60.0
83,3,15.0,0.0,0.0,45.0,5.0,45.0
83,4,0.0,0.0,0.0,0.0,20.0,0.0
83,5,0.0,0.0,0.0,0.0,20.0,0.0
83,6,0.0,0.0,0.0,0.0,20.0,0.0
83,7,0.0,0.0,0.0,0.0,20.0,0.0
83,8,0.0,0.75,0.0,0.0,20.0,0.0
83,9,0.0,0.0,0.0,0.0,20.0,0.0
83,10,0.0,0.0,0.0,0.0,20.0,0.0
84,1,10.0,0.0,0.0,30.0,10.0,30.0
84,2,15.0,0.0,0.0,45.0,5.0,45.0
84,3,10.0,0.0,0.0,30.0,10.0,30.0
84,4,15.0,0.0,0.0,45.0,5.0,45.0
84,5,0.0,0.0,0.0,0.0,20.0,0.0
84,6,10.0,0.0,0.0,30.0,10.0,30.0
84,7,15.0,0.0,0.0,45.0,5.0,45.0
84,8,20.0,0.0,0.0,60.0,0.0,60.0
84,9,20.0,0.0,0.0,60.0,0.0,60.0
84,10,20.0,0.0,0.0,60.0,0.0,60.0
85,1,0.0,0.0,0.0,0.0,20.0,0.0
85,2,15.0,0.0,0.0,45.0,5.0,45.0
85,3,20.0,0.0,0.0,60.0,0.0,60.0
85,4,10.0,0.0,0.0,30.0,10.0,30.0
85,5,20.0,0.75,45.0,60.0,45.0,15.0
85,6,0.0,0.0,0.0,0.0,20.0,0.0
85,7,10.0,0.0,0.0,30.0,10.0,30.0
85,8,5.0,0.0,0.0,15.0,15.0,15.0
85,9,20.0,0.0,0.0,60.0,0.0,60.0
85,10,20.0,0.0,0.0,60.0,0.0,60.0
86,1,5.0,0.0,0.0,15.0,15.0,15.0
86,2,15.0,0.0,0.0,45.0,5.0,45.0
86,3,15.0,0.0,0.0,45.0,5.0,45.0
86,4,10.0,0.0,0.0,30.0,10.0,30.0
86,5,20.0,0.0,0.0,60.0,0.0,60.0
86,6,20.0,0.0,0.0,60.0,0.0,60.0
86,7,15.0,0.0,0.0,45.0,5.0,45.0
86,8,15.0,0.0,0.0,45.0,5.0,45.0
86,9,10.0,0.0,0.0,30.0,10.0,30.0
86,10,15.0,0.0,0.0,45.0,5.0,45.0
87,1,20.0,0.0,0.0,60.0,0.0,60.0
87,2,20.0,0.0,0.0,60.0,0.0,60.0
87,3,15.0,0.0,0.0,45.0,5.0,45.0
87,4,0.0,0.0,0.0,0.0,20.0,0.0
87,5,5.0,0.0,0.0,15.0,15.0,15.0
87,6,0.0,0.0,0.0,0.0,20.0,0.0
87,7,10.0,0.0,0.0,30.0,10.0,30.0
87,8,10.0,0.0,0.0,30.0,10.0,30.0
87,9,5.0,0.0,0.0,15.0,15.0,15.0
87,10,5.0,0.0,0.0,15.0,15.0,15.0
88,1,15.0,0.0,0.0,45.0,5.0,45.0
88,2,20.0,0.0,0.0,60.0,0.0,60.0
88,3,20.0,0.0,0.0,60.0,0.0,60.0
88,4,20.0,0.25,15.0,60.0,15.0,45.0
88,5,20.0,0.0,0.0,60.0,0.0,60.0
88,6,20.0,0.0,0.0,60.0,0.0,60.0
88,7,20.0,0.75,45.0,60.0,45.0,15.0
88,8,20.0,0.0,0.0,60.0,0.0,60.0
88,9,20.0,0.0,0.0,60.0,0.0,60.0
88,10,20.0,0.0,0.0,60.0,0.0,60.0
89,1,10.0,0.0,0.0,30.0,10.0,30.0
89,2,5.0,0.0,0.0,15.0,15.0,15.0
89,3,10.0,0.0,0.0,30.0,10.0,30.0
89,4,5.0,0.0,0.0,15.0,15.0,15.0
89,5,5.0,0.0,0.0,15.0,15.0,15.0
89,6,10.0,0.0,0.0,30.0,10.0,30.0
89,7,0.0,0.25,0.0,0.0,20.0,0.0
89,8,5.0,0.0,0.0,15.0,15.0,15.0
89,9,10.0,0.0,0.0,30.0,10.0,30.0
89,10,20.0,0.0,0.0,60.0,0.0,60.0
90,1,20.0,0.0,0.0,60.0,0.0,60.0
90,2,20.0,0.0,0.0,60.0,0.0,60.0
90,3,20.0,0.0,0.0,60.0,0.0,60.0
90,4,15.0,0.75,33.75,45.0,38.75,11.25
90,5,20.0,0.0,0.0,60.0,0.0,60.0
90,6,20.0,0.0,0.0,60.0,0.0,60.0
90,7,20.0,0.0,0.0,60.0,0.0,60.0
90,8,20.0,0.0,0.0,60.0,0.0,60.0
90,9,20.0,0.0,0.0,60.0,0.0,60.0
90,10,20.0,0.0,0.0,60.0,0.0,60.0
91,1,20.0,0.0,0.0,60.0,0.0,60.0
91,2,20.0,0.0,0.0,60.0,0.0,60.0
91,3,20.0,0.0,0.0,60.0,0.0,60.0
91,4,15.0,0.0,0.0,45.0,5.0,45.0
91,5,15.0,0.0,0.0,45.0,5.0,45.0
91,6,20.0,0.0,0.0,60.0,0.0,60.0
91,7,15.0,0.0,0.0,45.0,5.0,45.0
91,8,15.0,0.0,0.0,45.0,5.0,45.0
91,9,15.0,0.0,0.0,45.0,5.0,45.0
91,10,0.0,0.0,0.0,0.0,20.0,0.0
92,1,5.0,0.0,0.0,15.0,15.0,15.0
92,2,0.0,0.0,0.0,0.0,20.0,0.0
92,3,5.0,0.0,0.0,15.0,15.0,15.0
92,4,0.0,0.0,0.0,0.0,20.0,0.0
92,5,0.0,0.0,0.0,0.0,20.0,0.0
92,6,0.0,0.0,0.0,0.0,20.0,0.0
92,7,0.0,0.0,0.0,0.0,20.0,0.0
92,8,5.0,0.0,0.0,15.0,15.0,15.0
92,9,0.0,0.0,0.0,0.0,20.0,0.0
92,10,0.0,0.0,0.0,0.0,20.0,0.0
93,1,5.0,0.0,0.0,15.0,15.0,15.0
93,2,20.0,0.0,0.0,60.0,0.0,60.0
93,3,20.0,0.0,0.0,60.0,0.0,60.0
93,4,15.0,0.0,0.0,45.0,5.0,45.0
93,5,20.0,0.0,0.0,60.0,0.0,60.0
93,6,0.0,0.0,0.0,0.0,20.0,0.0
93,7,0.0,0.0,0.0,0.0,20.0,0.0
93,8,0.0,0.0,0.0,0.0,20.0,0.0
93,9,0.0,0.0,0.0,0.0,20.0,0.0
93,10,0.0,0.0,0.0,0.0,20.0,0.0
94,1,15.0,0.0,0.0,45.0,5.0,45.0
94,2,20.0,0.0,0.0,60.0,0.0,60.0
94,3,5.0,0.0,0.0,15.0,15.0,15.0
94,4,0.0,0.0,0.0,0.0,20.0,0.0
94,5,5.0,0.0,0.0,15.0,15.0,15.0
94,6,0.0,0.0,0.0,0.0,20.0,0.0
94,7,0.0,1.0,0.0,0.0,20.0,0.0
94,8,0.0,0.0,0.0,0.0,20.0,0.0
94,9,0.0,0.0,0.0,0.0,20.0,0.0
94,10,0.0,0.0,0.0,0.0,20.0,0.0
95,1,15.0,0.0,0.0,45.0,5.0,45.0
95,2,5.0,0.0,0.0,15.0,15.0,15.0
95,3,20.0,0.0,0.0,60.0,0.0,60.0
95,4,15.0,0.0,0.0,45.0,5.0,45.0
95,5,15.0,0.5,22.5,45.0,27.5,22.5
95,6,15.0,0.0,0.0,45.0,5.0,45.0
95,7,10.0,0.0,0.0,30.0,10.0,30.0
95,8,0.0,0.0,0.0,0.0,20.0,0.0
95,9,15.0,0.5,22.5,45.0,27.5,22.5
95,10,15.0,0.0,0.0,45.0,5.0,45.0
96,1,15.0,0.0,0.0,45.0,5.0,45.0
96,2,20.0,0.0,0.0,60.0,0.0,60.0
96,3,20.0,0.0,0.0,60.0,0.0,60.0
96,4,20.0,0.0,0.0,60.0,0.0,60.0
96,5,10.0,0.0,0.0,30.0,10.0,30.0
96,6,20.0,1.0,60.0,60.0,60.0,0.0
96,7,15.0,0.0,0.0,45.0,5.0,45.0
96,8,20.0,0.25,15.0,60.0,15.0,45.0
96,9,20.0,0.0,0.0,60.0,0.0,60.0
96,10,20.0,0.0,0.0,60.0,0.0,60.0
97,1,15.0,0.0,0.0,45.0,5.0,45.0
97,2,10.0,0.0,0.0,30.0,10.0,30.0
97,3,20.0,0.0,0.0,60.0,0.0,60.0
97,4,20.0,0.5,30.0,60.0,30.0,30.0
97,5,20.0,0.0,0.0,60.0,0.0,60.0
97,6,15.0,0.0,0.0,45.0,5.0,45.0
97,7,20.0,0.0,0.0,60.0,0.0,60.0
97,8,20.0,1.0,60.0,60.0,60.0,0.0
97,9,20.0,0.0,0.0,60.0,0.0,60.0
97,10,20.0,0.0,0.0,60.0,0.0,60.0
98,1,20.0,0.0,0.0,60.0,0.0,60.0
98,2,20.0,0.0,0.0,60.0,0.0,60.0
98,3,20.0,0.0,0.0,60.0,0.0,60.0
98,4,10.0,0.0,0.0,30.0,10.0,30.0
98,5,10.0,0.0,0.0,30.0,10.0,30.0
98,6,20.0,0.0,0.0,60.0,0.0,60.0
98,7,10.0,0.0,0.0,30.0,10.0,30.0
98,8,0.0,0.0,0.0,0.0,20.0,0.0
98,9,0.0,0.0,0.0,0.0,20.0,0.0
98,10,0.0,0.0,0.0,0.0,20.0,0.0
99,1,15.0,0.0,0.0,45.0,5.0,45.0
